household_id,geo_unit,original_pattern,actual_composition,household_size,num_kids,num_young_adults,num_adults,num_old_adults,residents
1680,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7845(age=66,sex=male)"
1681,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8467(age=81,sex=male)"
1682,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8481(age=82,sex=female)"
1683,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7808(age=65,sex=male)"
1684,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7966(age=67,sex=male)"
1685,E00013485,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8158(age=71,sex=male)"
1686,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8354(age=76,sex=male)"
1687,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8534(age=86,sex=female)"
1688,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8103(age=71,sex=female)"
1689,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7999(age=69,sex=female)"
1690,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8159(age=71,sex=male)"
1691,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8308(age=76,sex=female)"
1692,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8560(age=86,sex=male)"
1693,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8239(age=74,sex=male)"
1694,E00013502,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7906(age=67,sex=female)"
1695,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8468(age=81,sex=male)"
1696,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8252(age=75,sex=female)"
1697,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8207(age=72,sex=male)"
1698,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8373(age=77,sex=female)"
1699,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7972(age=67,sex=male)"
1700,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8436(age=81,sex=female)"
1701,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8104(age=71,sex=female)"
1702,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8309(age=76,sex=female)"
1703,E00013503,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7971(age=67,sex=male)"
1704,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8469(age=81,sex=male)"
1705,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8439(age=81,sex=female)"
1706,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8438(age=81,sex=female)"
1707,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8440(age=81,sex=female)"
1708,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_7910(age=67,sex=female)"
1709,E00174805,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8536(age=86,sex=female)"
1710,E00174843,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8357(age=76,sex=male)"
1711,E00174843,0 0 0 1,"Kids: 0, Young Adults: 0, Adults: 0, Old Adults: 1",1,0,0,0,1,"Person_8107(age=71,sex=female)"
1712,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3067(age=26,sex=female); Person_5790(age=42,sex=male)"
1713,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7085(age=56,sex=male); Person_6963(age=56,sex=female)"
1714,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5163(age=37,sex=female); Person_4255(age=31,sex=male)"
1715,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4494(age=32,sex=male); Person_3929(age=30,sex=female)"
1716,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3066(age=26,sex=female); Person_3858(age=29,sex=male)"
1717,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4412(age=32,sex=female); Person_3004(age=25,sex=male)"
1718,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4892(age=36,sex=female); Person_4081(age=31,sex=female)"
1719,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6932(age=55,sex=male); Person_5335(age=39,sex=female)"
1720,E00013391,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7423(age=61,sex=female); Person_7514(age=61,sex=male)"
1721,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3271(age=26,sex=male); Person_3634(age=28,sex=female)"
1722,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3714(age=28,sex=male); Person_3932(age=30,sex=female)"
1723,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4895(age=36,sex=female); Person_4838(age=35,sex=male)"
1724,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4083(age=31,sex=female); Person_4836(age=35,sex=male)"
1725,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7698(age=63,sex=female); Person_6592(age=51,sex=male)"
1726,E00013392,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4659(age=34,sex=female); Person_4261(age=31,sex=male)"
1727,E00013393,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3084(age=26,sex=female); Person_5234(age=37,sex=male)"
1728,E00013393,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4092(age=31,sex=female); Person_3276(age=26,sex=male)"
1729,E00013393,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6208(age=47,sex=female); Person_4014(age=30,sex=male)"
1730,E00013393,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7093(age=56,sex=male); Person_6008(age=46,sex=female)"
1731,E00013393,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7524(age=61,sex=male); Person_6209(age=47,sex=female)"
1732,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6979(age=56,sex=female); Person_5647(age=41,sex=male)"
1733,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3547(age=27,sex=male); Person_5170(age=37,sex=female)"
1734,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4101(age=31,sex=female); Person_5236(age=37,sex=male)"
1735,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3937(age=30,sex=female); Person_4016(age=30,sex=male)"
1736,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4773(age=35,sex=female); Person_3279(age=26,sex=male)"
1737,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4840(age=35,sex=male); Person_6392(age=50,sex=female)"
1738,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6436(age=50,sex=male); Person_7431(age=61,sex=female)"
1739,E00013395,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5050(age=36,sex=male); Person_4774(age=35,sex=female)"
1740,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6983(age=56,sex=female); Person_7238(age=57,sex=male)"
1741,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7183(age=57,sex=female); Person_5650(age=41,sex=male)"
1742,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4720(age=34,sex=male); Person_3098(age=26,sex=female)"
1743,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4620(age=33,sex=male); Person_6212(age=47,sex=female)"
1744,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4909(age=36,sex=female); Person_5238(age=37,sex=male)"
1745,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4105(age=31,sex=female); Person_5052(age=36,sex=male)"
1746,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7722(age=64,sex=female); Person_6437(age=50,sex=male)"
1747,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6601(age=51,sex=male); Person_6894(age=55,sex=female)"
1748,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3868(age=29,sex=male); Person_3097(age=26,sex=female)"
1749,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4271(age=31,sex=male); Person_4663(age=34,sex=female)"
1750,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3095(age=26,sex=female); Person_4721(age=34,sex=male)"
1751,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5653(age=41,sex=male); Person_4424(age=32,sex=female)"
1752,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5237(age=37,sex=male); Person_3639(age=28,sex=female)"
1753,E00013411,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7662(age=62,sex=male); Person_6484(age=51,sex=female)"
1754,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6396(age=50,sex=female); Person_4845(age=35,sex=male)"
1755,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4778(age=35,sex=female); Person_3871(age=29,sex=male)"
1756,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5174(age=37,sex=female); Person_4022(age=30,sex=male)"
1757,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4110(age=31,sex=female); Person_5058(age=36,sex=male)"
1758,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4915(age=36,sex=female); Person_3289(age=26,sex=male)"
1759,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6991(age=56,sex=female); Person_5658(age=41,sex=male)"
1760,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6789(age=53,sex=female); Person_6938(age=55,sex=male)"
1761,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4427(age=32,sex=female); Person_4507(age=32,sex=male)"
1762,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4919(age=36,sex=female); Person_6438(age=50,sex=male)"
1763,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5530(age=41,sex=female); Person_6019(age=46,sex=female)"
1764,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4108(age=31,sex=female); Person_5315(age=38,sex=male)"
1765,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6213(age=47,sex=female); Person_4279(age=31,sex=male)"
1766,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3554(age=27,sex=male); Person_2930(age=25,sex=female)"
1767,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6020(age=46,sex=female); Person_4506(age=32,sex=male)"
1768,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3104(age=26,sex=female); Person_4508(age=32,sex=male)"
1769,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3645(age=28,sex=female); Person_4284(age=31,sex=male)"
1770,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3290(age=26,sex=male); Person_5531(age=41,sex=female)"
1771,E00013414,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7702(age=63,sex=female); Person_6264(age=47,sex=male)"
1772,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3299(age=26,sex=male); Person_3109(age=26,sex=female)"
1773,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3294(age=26,sex=male); Person_2934(age=25,sex=female)"
1774,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3111(age=26,sex=female); Person_5064(age=36,sex=male)"
1775,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5474(age=40,sex=male); Person_7306(age=59,sex=female)"
1776,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4923(age=36,sex=female); Person_4847(age=35,sex=male)"
1777,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4287(age=31,sex=male); Person_3648(age=28,sex=female)"
1778,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7445(age=61,sex=female); Person_7108(age=56,sex=male)"
1779,E00013415,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4783(age=35,sex=female); Person_3872(age=29,sex=male)"
1780,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6751(age=52,sex=male); Person_5070(age=36,sex=male)"
1781,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6028(age=46,sex=female); Person_7242(age=57,sex=male)"
1782,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4431(age=32,sex=female); Person_5069(age=36,sex=male)"
1783,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4121(age=31,sex=female); Person_3561(age=27,sex=male)"
1784,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5071(age=36,sex=male); Person_4120(age=31,sex=female)"
1785,E00013416,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3723(age=28,sex=male); Person_6025(age=46,sex=female)"
1786,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7542(age=61,sex=male); Person_6030(age=46,sex=female)"
1787,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5426(age=40,sex=female); Person_6617(age=51,sex=male)"
1788,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5319(age=38,sex=male); Person_3456(age=27,sex=female)"
1789,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6707(age=52,sex=female); Person_6501(age=51,sex=female)"
1790,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4672(age=34,sex=female); Person_5476(age=40,sex=male)"
1791,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7452(age=61,sex=female); Person_5872(age=43,sex=male)"
1792,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5807(age=42,sex=male); Person_3128(age=26,sex=female)"
1793,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3310(age=26,sex=male); Person_3458(age=27,sex=female)"
1794,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7113(age=56,sex=male); Person_5293(age=38,sex=female)"
1795,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5898(age=44,sex=female); Person_4515(age=32,sex=male)"
1796,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6220(age=47,sex=female); Person_7667(age=62,sex=male)"
1797,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_2941(age=25,sex=female); Person_3565(age=27,sex=male)"
1798,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3794(age=29,sex=female); Person_3306(age=26,sex=male)"
1799,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3454(age=27,sex=female); Person_4853(age=35,sex=male)"
1800,E00013417,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3951(age=30,sex=female); Person_5668(age=41,sex=male)"
1801,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_2944(age=25,sex=female); Person_4301(age=31,sex=male)"
1802,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7668(age=62,sex=male); Person_7455(age=61,sex=female)"
1803,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4135(age=31,sex=female); Person_3954(age=30,sex=female)"
1804,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4138(age=31,sex=female); Person_6142(age=46,sex=male)"
1805,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4303(age=31,sex=male); Person_4582(age=33,sex=female)"
1806,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3953(age=30,sex=female); Person_6140(age=46,sex=male)"
1807,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3314(age=26,sex=male); Person_4583(age=33,sex=female)"
1808,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5187(age=37,sex=female); Person_4300(age=31,sex=male)"
1809,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3797(age=29,sex=female); Person_4516(age=32,sex=male)"
1810,E00013418,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5349(age=39,sex=female); Person_3567(age=27,sex=male)"
1811,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3569(age=27,sex=male); Person_3141(age=26,sex=female)"
1812,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7012(age=56,sex=female); Person_7552(age=61,sex=male)"
1813,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4144(age=31,sex=female); Person_4308(age=31,sex=male)"
1814,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4033(age=30,sex=male); Person_2948(age=25,sex=female)"
1815,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7460(age=61,sex=female); Person_7553(age=61,sex=male)"
1816,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7198(age=57,sex=female); Person_7739(age=64,sex=male)"
1817,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3138(age=26,sex=female); Person_3728(age=28,sex=male)"
1818,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3023(age=25,sex=male); Person_3142(age=26,sex=female)"
1819,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7369(age=60,sex=female); Person_7555(age=61,sex=male)"
1820,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6040(age=46,sex=female); Person_6944(age=55,sex=male)"
1821,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4145(age=31,sex=female); Person_4305(age=31,sex=male)"
1822,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7459(age=61,sex=female); Person_6271(age=47,sex=male)"
1823,E00013464,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6403(age=50,sex=female); Person_4518(age=32,sex=male)"
1824,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4147(age=31,sex=female); Person_3887(age=29,sex=male)"
1825,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5556(age=41,sex=female); Person_4521(age=32,sex=male)"
1826,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_2950(age=25,sex=female); Person_4859(age=35,sex=male)"
1827,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7018(age=56,sex=female); Person_6153(age=46,sex=male)"
1828,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5194(age=37,sex=female); Person_4858(age=35,sex=male)"
1829,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5253(age=37,sex=male); Person_6513(age=51,sex=female)"
1830,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3321(age=26,sex=male); Person_3147(age=26,sex=female)"
1831,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3732(age=28,sex=male); Person_4151(age=31,sex=female)"
1832,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3961(age=30,sex=female); Person_4035(age=30,sex=male)"
1833,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4039(age=30,sex=male); Person_4948(age=36,sex=female)"
1834,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7462(age=61,sex=female); Person_7464(age=61,sex=female)"
1835,E00013470,0 0 2 0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3663(age=28,sex=female); Person_3883(age=29,sex=male)"
