geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TEMP009503,2,3,4,0,5,4,3,2,1,3,2,4,1,2,4,2,1,4,1,1,3,4,2,2,2,2,0,1,0,1,0,0,3,0,1,1,2,1,2,3,1,2,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009504,3,4,1,3,1,1,5,3,2,1,2,4,1,0,4,2,2,0,1,2,3,0,5,1,4,3,0,2,0,1,1,2,1,2,1,0,1,2,0,0,0,1,2,2,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009505,1,3,2,4,1,3,2,2,2,5,2,4,0,1,4,2,3,0,3,3,1,3,3,0,1,1,2,3,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009506,3,2,6,5,4,2,2,2,2,3,3,3,1,5,3,3,5,3,2,0,3,2,1,3,2,5,2,2,2,1,3,1,4,4,1,2,0,2,1,0,0,0,2,0,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009507,0,4,4,3,0,2,8,4,2,2,6,2,2,3,4,3,1,2,4,3,4,1,1,1,1,3,1,0,2,1,1,1,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009508,2,1,2,3,3,4,1,2,3,3,4,3,5,2,4,0,2,5,1,3,0,4,1,2,0,0,0,1,0,3,1,2,4,0,0,0,1,0,2,2,3,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009509,4,2,0,2,6,11,7,3,3,1,4,1,1,3,3,1,4,1,0,3,5,2,1,2,1,1,2,1,1,1,2,4,1,0,1,2,2,0,1,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009510,2,1,4,2,2,0,4,1,1,4,2,2,4,2,1,2,2,2,0,3,5,1,1,2,1,3,1,3,0,1,2,2,2,1,0,0,0,2,0,1,1,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009511,2,4,1,6,6,4,2,4,1,0,1,2,1,2,2,0,1,1,4,2,3,2,1,2,0,3,1,2,4,0,0,2,1,0,2,0,3,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009512,2,2,8,6,2,5,1,3,1,1,1,0,1,1,1,2,1,1,4,3,4,1,1,1,2,4,0,5,0,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009513,2,1,5,4,1,8,4,1,1,3,2,2,1,1,2,5,2,3,2,2,3,3,0,3,2,6,3,1,3,2,0,2,1,1,0,3,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009514,0,2,1,0,2,2,2,1,3,2,4,2,1,2,1,2,1,0,0,0,4,5,5,4,1,0,3,1,1,3,3,3,1,1,0,1,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009515,3,4,2,2,3,3,4,3,1,1,2,4,2,3,1,3,3,3,0,1,2,5,3,3,1,1,3,3,1,3,3,2,2,2,1,1,1,0,0,2,0,2,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009516,5,2,0,4,0,2,0,1,3,3,4,3,4,3,1,2,2,2,2,5,1,2,1,2,1,1,2,3,0,2,1,1,1,1,0,0,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009517,4,6,4,2,2,4,5,3,3,1,3,1,2,0,3,2,2,2,2,4,2,5,1,0,1,2,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009518,4,2,2,3,1,1,3,2,3,5,2,0,1,3,1,2,2,0,2,0,1,1,4,3,1,1,4,1,2,3,1,0,2,1,2,0,1,4,0,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009519,3,2,3,4,2,1,3,1,4,3,2,2,5,2,4,2,2,1,5,1,1,1,4,2,1,1,4,2,1,2,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TEMP009520,2,3,3,0,6,0,1,3,1,6,0,4,2,3,1,1,2,1,4,1,0,1,2,2,1,0,0,1,2,1,2,1,0,1,0,1,1,0,5,1,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009521,4,5,3,0,3,2,3,0,0,0,5,1,2,1,0,3,5,1,4,2,2,0,2,0,1,0,0,3,0,1,2,2,4,0,2,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009522,5,0,1,3,2,0,1,3,2,3,2,1,3,3,3,2,2,2,0,5,1,1,3,0,1,3,2,0,2,0,1,1,0,1,2,2,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009523,2,5,4,2,1,3,3,2,2,4,1,1,1,3,4,3,2,1,2,3,0,0,1,1,2,2,3,1,0,1,1,1,2,1,0,1,0,1,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009524,6,3,1,3,2,7,1,3,4,0,4,3,1,1,1,2,4,2,1,6,0,4,6,1,1,0,3,0,3,2,1,1,1,1,1,0,0,2,2,2,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009525,47,49,62,46,47,52,42,37,43,39,40,35,42,52,32,44,47,37,48,35,30,30,31,28,27,26,26,35,25,25,15,29,20,24,25,12,13,11,19,13,17,15,11,7,16,7,10,12,6,6,7,5,2,5,3,5,7,2,1,3,3,5,3,2,5,3,3,1,1,1,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TEMP009526,1,7,2,3,4,4,5,1,3,0,0,2,1,3,5,4,1,5,1,2,4,2,0,3,0,0,0,0,1,0,3,3,0,3,3,0,2,2,0,2,1,0,1,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009527,2,3,4,3,5,5,2,1,2,4,3,3,3,6,3,2,2,0,1,1,2,2,1,3,1,2,1,1,1,0,1,0,2,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009528,4,2,2,2,2,1,1,0,2,3,1,1,4,4,4,1,2,1,4,3,2,2,1,0,2,4,3,2,4,1,0,1,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009529,3,7,2,1,1,2,5,3,4,3,1,3,1,0,4,0,3,5,3,3,1,0,3,0,0,1,0,1,1,0,3,2,1,0,2,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TEMP009530,0,5,0,3,1,3,2,2,0,5,1,2,1,1,0,2,1,3,5,4,2,1,3,3,2,2,2,6,2,2,1,7,2,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009531,1,5,7,3,2,3,3,2,1,4,1,3,3,0,5,4,4,3,2,2,2,2,3,2,2,1,1,1,3,1,0,2,1,1,1,0,1,1,0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009532,5,1,3,0,3,3,0,0,1,1,3,3,0,2,3,4,3,3,0,4,1,3,2,1,2,2,1,2,1,0,2,0,1,0,0,1,0,2,0,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009533,3,4,3,4,5,5,3,0,2,3,3,2,4,3,0,2,2,5,1,5,1,0,1,0,1,3,3,1,0,3,1,2,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009534,2,2,1,6,3,2,5,2,1,1,6,4,6,3,2,1,2,2,2,2,1,3,0,5,3,2,1,1,0,0,1,1,1,2,4,1,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009535,4,2,5,3,2,1,5,1,0,5,3,1,1,2,1,3,1,2,0,2,0,2,5,0,1,1,2,2,3,1,2,1,1,1,0,0,0,3,1,3,2,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009536,2,1,3,2,2,3,4,3,5,4,1,1,3,1,0,1,3,1,2,1,1,0,1,3,1,2,1,0,1,0,2,0,2,0,2,1,0,1,0,0,0,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009537,4,0,2,3,5,2,2,1,3,0,5,4,4,2,1,4,0,2,3,0,1,1,0,0,4,0,2,3,5,1,2,0,4,1,0,0,0,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009538,4,3,5,2,3,6,0,4,2,2,2,0,3,5,3,2,1,2,0,2,1,0,3,3,3,0,0,1,2,1,2,0,2,1,1,2,1,0,0,2,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009539,2,2,1,2,3,2,7,0,6,2,5,1,0,1,3,2,1,2,1,3,8,2,0,1,5,4,1,0,1,0,2,0,3,0,1,2,1,1,1,1,1,1,2,1,1,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009540,2,8,4,4,4,2,2,5,4,1,3,1,2,3,0,1,5,2,5,0,1,2,1,3,1,2,0,1,1,0,1,1,2,2,0,1,2,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009541,3,7,3,4,4,5,2,4,4,1,2,4,2,4,1,3,2,4,2,2,2,1,3,0,3,0,3,1,3,1,2,0,2,1,2,1,0,1,0,2,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009542,2,2,7,1,3,2,4,0,1,3,3,4,2,1,6,0,2,1,6,4,4,3,4,1,1,3,3,0,3,3,1,1,0,2,1,2,0,1,1,3,2,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009543,4,3,4,2,3,6,2,2,0,4,2,0,5,1,0,2,0,4,1,2,1,2,1,2,0,1,1,4,1,0,0,3,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009544,1,4,2,2,1,4,2,1,4,4,2,1,1,2,1,1,2,4,1,5,4,1,0,2,1,1,1,1,5,1,2,1,2,0,1,1,4,0,1,1,1,2,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009545,4,0,1,5,3,4,4,3,5,2,1,0,0,1,3,2,2,1,2,6,0,3,3,2,1,6,2,1,0,1,2,1,1,3,0,1,1,1,2,2,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009546,1,1,5,2,4,2,1,1,4,0,1,0,2,3,3,3,2,0,3,0,1,1,0,4,4,1,0,1,0,3,1,1,1,1,2,0,3,0,1,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009547,6,2,2,2,6,1,2,1,5,1,4,3,2,4,0,0,1,2,0,0,0,4,1,1,1,3,3,0,2,2,4,2,0,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009548,2,2,2,2,2,5,3,4,2,1,3,4,3,1,5,4,0,2,1,1,1,3,2,4,2,4,0,2,1,1,1,2,2,1,1,0,1,2,1,0,0,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009549,1,2,2,5,5,3,2,2,2,2,2,2,3,2,2,6,3,1,2,4,2,3,4,0,2,2,3,1,1,2,1,0,1,0,2,0,1,0,1,1,0,2,0,2,1,1,0,1,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009550,3,0,3,6,2,5,0,3,1,1,2,3,2,2,6,3,1,2,2,2,3,1,2,0,1,0,5,4,1,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009551,1,4,2,3,0,3,4,2,1,2,0,1,2,2,1,3,5,1,4,5,2,3,1,2,1,4,0,1,1,1,4,0,2,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009552,3,2,5,4,1,10,5,1,3,3,4,2,4,0,2,3,5,0,3,1,3,0,1,1,3,1,1,1,0,1,1,2,0,0,0,0,3,0,2,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009553,2,1,3,1,1,4,3,1,5,0,2,3,1,1,4,1,4,2,2,5,3,1,3,5,3,1,1,1,0,1,3,0,1,4,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009554,1,1,2,2,5,2,3,1,0,1,2,1,1,3,1,0,4,0,1,3,1,2,2,4,1,5,2,2,0,1,2,2,1,0,0,2,0,2,1,0,1,0,2,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009555,4,3,0,2,1,1,2,4,3,4,2,2,3,4,2,1,0,2,4,4,1,3,2,0,2,2,2,1,2,1,0,2,3,4,0,0,1,1,3,1,1,1,0,1,2,1,1,0,0,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009556,2,0,2,1,0,4,2,1,1,2,3,1,0,2,4,0,1,4,2,1,1,4,2,1,2,1,3,1,2,5,0,0,1,0,2,0,0,3,1,0,1,2,1,1,1,1,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009557,4,1,1,3,4,6,5,3,2,0,6,0,1,2,2,4,1,2,0,3,0,1,2,3,1,2,1,2,2,1,0,2,0,0,1,0,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009558,1,3,1,5,1,3,3,2,5,2,5,1,3,3,1,5,1,1,4,1,3,1,1,2,3,2,2,3,1,1,1,1,2,2,0,2,1,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009559,5,3,4,2,5,3,2,2,3,1,4,1,3,1,8,4,2,0,3,2,3,1,1,3,1,4,0,0,1,3,1,1,1,1,2,2,2,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009560,3,1,1,4,4,4,2,3,4,2,2,0,3,3,3,3,1,2,2,1,2,2,1,0,0,0,1,0,0,5,2,0,0,0,1,0,1,0,1,0,1,3,1,0,0,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009561,6,1,1,3,2,3,2,2,2,3,2,1,1,2,1,2,2,3,1,1,2,2,4,2,1,2,1,1,1,1,2,1,1,0,1,2,2,0,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009562,1,4,4,5,5,3,0,1,3,2,3,1,1,1,2,3,3,2,1,3,2,3,2,0,3,1,0,1,3,1,1,2,0,0,0,0,2,0,2,1,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009563,2,2,2,4,5,2,1,3,2,3,3,1,4,3,4,0,2,0,1,0,1,2,3,1,2,1,3,1,2,0,2,0,1,0,2,2,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009564,5,5,9,2,1,2,4,1,3,1,3,2,2,2,2,5,0,1,2,2,1,2,0,1,1,0,0,3,1,2,1,2,0,1,1,1,1,0,0,0,1,2,2,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009565,3,6,3,2,1,2,3,1,4,2,5,1,4,3,2,1,4,3,3,2,0,1,2,1,3,2,5,1,0,2,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009566,3,2,6,2,1,4,1,0,1,5,0,3,5,2,1,4,1,4,1,5,3,4,5,3,1,0,3,3,1,2,3,0,2,2,1,0,2,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009567,3,4,1,1,3,3,2,2,1,2,2,2,2,2,1,2,2,3,1,0,3,3,2,2,3,1,1,2,2,1,2,1,2,0,1,0,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP009568,2,2,6,0,2,0,1,3,4,4,4,3,3,5,4,4,1,1,4,2,2,4,0,1,3,1,0,0,4,1,2,0,0,2,0,0,0,0,1,0,1,4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
