geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TEMP011073,10,5,13,9,7,8,10,4,8,12,9,7,7,4,8,7,13,6,5,6,3,5,6,8,2,8,4,4,6,5,5,4,8,2,7,5,7,2,0,2,2,2,1,1,5,0,7,0,0,2,1,0,1,3,1,0,1,1,1,0,2,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011074,7,8,5,9,9,7,4,5,6,5,9,7,10,10,4,10,10,7,9,9,7,8,6,6,7,6,7,8,6,2,7,1,3,0,1,2,3,0,6,3,3,4,1,1,2,2,1,2,3,2,1,1,2,1,0,3,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011075,5,7,9,10,9,7,7,11,6,8,7,12,11,5,4,4,5,9,6,8,11,6,3,10,12,4,4,6,7,5,6,0,3,4,0,6,3,4,3,2,2,2,3,3,0,1,1,0,1,2,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011076,8,4,5,12,7,3,10,5,6,16,6,8,6,9,9,7,7,9,6,5,6,6,5,3,0,11,7,8,6,5,5,3,1,2,3,5,6,3,1,3,5,2,2,1,4,0,1,0,1,2,2,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011077,8,7,8,10,7,5,10,15,4,7,11,8,7,14,6,2,8,1,5,6,13,6,8,3,5,7,5,5,5,11,7,6,3,2,4,2,3,5,3,1,3,1,3,4,3,5,3,0,1,1,0,0,0,0,0,1,2,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011078,10,9,6,7,9,6,6,3,7,6,6,12,3,4,10,8,10,10,10,4,8,11,9,4,6,3,6,2,8,6,2,6,5,2,1,1,1,4,3,7,3,0,3,0,1,4,3,2,2,2,1,2,4,1,0,1,1,0,1,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011079,11,8,9,6,9,7,8,4,4,11,6,2,7,4,9,6,4,3,7,6,10,5,6,6,4,6,6,7,6,1,1,5,3,3,6,5,7,3,4,2,5,4,3,2,1,0,0,3,5,0,1,1,0,1,1,1,0,2,1,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011080,8,10,9,6,10,7,7,10,9,8,11,12,6,12,9,5,7,4,4,6,6,6,8,4,3,5,4,9,3,3,2,5,3,3,6,2,2,1,2,1,3,4,1,1,1,3,1,0,3,1,4,0,1,1,2,1,1,2,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011081,8,10,8,7,7,9,6,8,6,6,11,5,16,6,6,13,3,7,6,9,13,7,4,3,3,5,7,8,8,8,5,11,7,1,2,3,5,5,4,7,4,6,1,3,1,0,2,3,0,3,0,2,1,2,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011082,4,7,3,4,3,7,9,8,10,6,14,7,7,4,9,11,4,5,10,8,8,7,6,6,5,7,7,8,2,6,5,7,2,2,5,1,0,5,9,4,4,4,5,3,3,1,2,4,0,0,1,0,2,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011083,10,6,4,12,13,4,5,7,5,4,7,5,12,11,8,8,5,9,8,8,6,5,2,6,5,11,2,5,4,2,2,3,6,1,3,4,4,2,2,0,0,2,5,1,1,1,1,3,5,1,1,2,1,1,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011084,8,8,7,9,12,7,11,5,13,9,5,9,5,6,3,6,7,8,6,4,10,5,3,8,8,7,4,5,5,5,4,8,4,7,4,3,3,4,4,3,2,1,4,4,1,0,1,2,0,1,1,2,0,0,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011085,4,8,8,6,6,6,6,4,8,10,8,3,9,10,8,12,13,7,7,9,1,1,2,5,7,5,5,10,5,3,8,5,6,5,2,5,3,2,1,3,2,5,3,4,1,2,1,1,1,1,3,2,3,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011086,6,9,10,5,6,10,10,7,10,6,3,7,4,8,10,9,4,4,5,3,13,6,4,8,4,7,9,6,3,3,3,3,3,4,8,2,3,3,2,5,4,1,3,3,0,1,4,0,1,2,0,1,0,0,1,2,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TEMP011087,9,9,9,12,4,5,2,14,8,6,3,9,6,6,5,10,5,6,11,9,5,5,6,5,6,2,6,3,6,5,8,7,7,4,4,4,5,5,2,5,3,3,1,1,1,1,1,2,0,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011088,8,5,9,5,7,3,4,7,6,3,9,11,5,4,8,7,6,7,8,6,8,3,5,8,4,8,8,8,4,7,4,4,7,4,5,4,4,1,0,3,4,1,2,4,2,4,2,1,3,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011089,7,7,6,11,11,9,7,4,5,3,13,10,9,8,8,4,8,3,5,7,6,7,4,7,8,1,8,8,4,3,1,3,3,4,2,8,7,6,4,4,1,3,3,0,1,1,2,3,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011090,9,7,5,7,6,2,5,13,10,2,11,7,3,16,12,6,5,6,7,5,3,9,4,7,11,7,10,8,4,2,4,3,4,3,2,1,3,3,2,3,3,2,1,2,1,2,2,0,1,1,1,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011091,7,7,7,7,7,8,9,10,6,9,11,7,5,4,12,8,6,8,7,8,11,6,7,6,2,6,4,3,2,3,2,2,7,6,6,6,6,2,8,2,2,5,3,2,3,3,1,1,4,2,1,1,1,1,0,0,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011092,8,8,10,12,15,4,7,8,2,4,7,8,11,9,5,9,4,4,2,4,8,5,9,7,8,4,7,5,7,2,1,6,7,4,4,3,3,9,1,7,7,3,5,0,1,1,4,2,1,1,0,1,2,2,3,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011093,7,7,7,8,9,7,10,5,7,5,4,5,7,4,7,8,6,6,6,8,10,3,8,7,6,8,4,7,4,5,3,7,7,2,4,3,3,0,2,3,3,3,0,3,2,3,1,0,3,3,4,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011094,11,7,9,4,12,5,11,5,5,3,4,13,6,5,5,7,7,7,5,9,7,3,2,3,7,9,4,3,5,4,3,3,5,6,7,3,8,5,3,1,1,6,2,2,2,0,0,0,0,1,4,4,0,0,1,1,2,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011095,6,8,9,5,9,8,5,7,7,12,8,8,6,13,9,7,3,6,12,5,7,6,10,9,5,8,8,7,8,6,5,8,3,3,5,2,4,0,1,2,2,2,1,3,2,3,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011096,12,11,6,2,9,10,9,9,10,6,7,7,6,5,13,7,6,5,6,8,2,8,5,4,5,3,1,7,6,4,2,3,4,2,1,4,3,3,4,3,3,4,1,3,1,0,3,1,0,2,0,1,1,0,2,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011097,13,15,7,9,12,6,8,6,3,4,4,7,7,8,8,14,7,0,5,4,7,2,8,5,5,6,2,7,2,5,4,3,5,7,4,4,3,5,2,5,3,5,4,1,1,1,2,1,0,3,2,1,0,1,1,2,1,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011098,15,4,7,4,8,7,10,6,7,8,18,10,6,11,6,7,6,9,3,12,5,10,2,4,3,5,5,5,2,6,4,5,1,5,4,2,2,2,3,2,3,3,2,0,1,4,0,1,0,1,1,4,1,1,1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011099,9,7,12,11,4,10,6,3,16,8,8,7,9,7,8,14,7,5,10,5,4,3,8,2,4,2,5,3,5,7,10,0,5,5,3,6,3,2,5,2,6,3,1,1,3,0,4,0,0,0,0,0,0,0,2,0,0,2,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011100,10,11,2,8,9,3,10,8,9,7,4,4,12,4,10,9,3,3,9,6,7,6,4,8,5,5,7,6,8,4,2,4,7,11,3,2,5,1,1,5,3,5,1,2,0,2,3,1,2,1,0,1,3,1,0,1,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011101,9,10,12,3,7,9,8,6,7,8,12,10,4,10,4,7,6,9,2,6,11,7,5,6,5,5,4,8,8,4,3,5,3,3,4,4,3,3,6,3,3,3,2,2,1,2,1,0,1,1,1,2,0,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011102,3,3,3,2,8,4,2,3,6,1,3,4,1,3,1,1,2,4,7,3,0,2,3,4,0,2,4,3,0,2,1,3,1,2,0,2,1,2,2,1,1,2,2,0,1,2,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011103,2,2,3,3,1,6,5,4,2,4,4,3,5,3,3,6,3,5,2,2,6,5,2,4,5,1,3,1,2,2,2,2,4,0,5,1,0,2,3,2,2,0,0,0,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011104,6,3,3,5,2,3,7,3,7,2,1,1,3,2,5,2,5,0,3,2,4,5,3,3,4,1,2,1,3,1,1,2,0,0,1,4,1,1,0,1,1,0,3,1,2,0,1,0,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011105,15,7,10,6,10,8,10,9,8,8,13,9,5,6,12,5,7,3,10,7,4,7,4,5,4,3,4,6,2,2,5,8,4,7,6,6,6,2,3,2,2,3,1,5,0,1,1,0,3,2,3,3,2,0,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TEMP011106,13,8,6,11,9,9,10,7,9,8,10,8,7,9,9,7,9,5,13,6,3,4,4,8,4,3,2,6,5,8,7,1,7,1,5,4,5,6,1,3,2,2,2,0,2,1,1,0,5,2,1,1,0,2,2,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TEMP011107,8,5,9,8,6,8,9,9,9,7,8,1,9,6,7,7,5,11,8,7,9,7,8,4,4,2,6,7,6,5,1,1,4,5,4,7,7,1,1,2,1,4,4,2,1,1,3,1,2,0,0,0,1,1,1,0,0,1,0,2,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011108,5,6,7,8,5,5,6,13,9,4,8,5,9,6,5,3,11,10,2,6,7,8,5,9,6,9,8,3,7,3,5,5,7,5,1,3,8,5,6,2,0,2,4,1,2,1,2,1,3,1,1,5,0,1,4,1,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011109,14,3,5,7,10,15,5,7,10,9,8,7,10,1,13,7,6,5,8,6,3,5,6,6,6,12,6,5,4,10,10,1,6,5,3,2,3,1,2,1,4,4,5,2,3,1,0,1,0,2,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011110,5,4,5,4,3,7,3,1,4,4,1,1,4,2,5,4,5,5,2,2,4,1,0,2,4,5,1,1,2,4,3,1,1,2,1,0,1,3,1,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011111,4,3,3,3,5,6,5,1,3,3,4,1,4,1,2,3,2,0,2,2,3,1,5,2,2,1,1,3,2,0,1,1,1,1,1,3,1,0,1,2,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011112,3,3,3,6,3,2,4,0,0,1,3,0,3,1,4,2,3,1,8,5,0,4,4,2,0,1,0,3,2,0,5,0,4,1,3,0,1,2,2,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011113,2,2,4,3,1,2,5,3,1,4,2,4,4,3,1,4,1,1,1,4,3,4,1,0,2,4,2,2,0,5,2,1,1,2,2,0,2,2,1,1,3,0,1,2,0,0,1,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011114,5,5,1,3,4,3,1,3,4,7,2,3,3,3,1,3,2,2,2,0,2,3,0,0,3,0,1,4,1,3,0,0,1,0,3,3,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011115,2,3,1,1,4,1,3,6,2,1,1,3,3,1,2,2,0,1,3,0,4,1,3,2,0,3,2,2,1,2,2,1,2,1,1,2,1,1,3,4,1,1,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011116,1,1,2,2,1,1,2,2,2,1,4,1,1,3,5,6,3,8,1,3,0,3,1,4,2,1,1,0,2,1,3,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011117,4,3,3,4,3,2,4,5,2,2,3,6,5,2,2,4,0,2,2,1,5,4,1,4,1,1,1,0,1,0,3,1,2,0,1,1,1,0,1,0,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011118,2,1,3,0,5,3,1,1,3,1,3,2,3,1,3,2,4,1,2,2,1,2,2,2,0,0,1,1,1,2,1,1,2,3,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011119,67,60,63,52,50,55,61,58,47,48,55,60,68,52,49,51,55,36,43,56,49,55,61,45,31,36,37,42,35,39,33,40,40,33,26,28,23,23,28,20,21,24,22,8,15,15,14,12,13,11,11,6,10,4,6,5,3,7,7,1,8,6,3,2,4,3,2,1,5,3,1,0,2,4,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011120,2,4,0,2,3,1,4,2,5,1,0,1,1,2,3,2,3,5,2,2,1,0,0,3,2,4,2,1,1,3,3,1,1,2,1,2,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011121,2,2,3,2,2,2,5,1,3,1,4,2,1,2,2,4,3,4,5,2,3,2,2,2,2,4,2,0,2,3,1,1,1,0,3,0,0,1,1,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TEMP011122,3,1,3,0,6,3,2,3,6,2,1,2,0,2,4,2,5,2,1,2,3,5,2,3,0,2,1,2,1,0,0,2,4,3,5,1,3,1,1,1,1,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TEMP011123,3,4,5,3,1,3,2,0,7,1,2,1,4,5,5,2,3,2,2,2,1,1,3,0,0,0,1,2,1,1,2,0,2,1,4,2,1,1,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011124,3,3,3,2,0,1,2,2,5,1,0,2,3,2,3,3,5,3,3,2,2,0,3,2,2,4,0,2,1,1,1,0,4,0,1,1,1,1,0,1,1,2,4,0,2,2,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011125,3,3,5,2,2,2,2,2,4,6,4,4,0,3,2,3,4,0,2,2,6,2,0,2,3,0,3,2,1,2,1,1,1,1,1,2,2,2,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011126,3,2,3,6,0,3,2,1,3,1,1,3,3,4,3,5,2,2,5,4,4,4,3,0,1,0,1,1,2,3,0,0,3,1,1,3,1,0,0,2,0,1,1,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011127,3,1,2,5,2,3,2,0,3,2,5,2,3,0,2,1,4,1,0,3,3,4,1,1,0,1,2,0,3,2,2,2,1,2,2,3,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011128,2,3,2,4,1,3,6,0,1,3,5,3,1,1,0,1,1,4,1,3,2,2,2,2,0,1,4,3,1,2,1,0,1,0,1,1,0,0,2,3,1,2,1,2,0,3,2,0,0,1,1,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011129,6,0,2,4,3,2,3,4,4,3,0,2,1,2,3,4,0,2,2,0,2,1,5,1,0,4,3,0,1,0,2,2,1,0,3,0,4,2,0,3,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011130,1,3,4,1,2,3,2,3,5,5,0,3,1,2,6,0,4,1,1,5,2,1,2,3,1,2,1,2,0,0,0,3,0,1,0,2,1,1,2,0,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011131,3,4,1,3,1,1,3,0,0,3,4,1,1,0,3,4,2,3,0,4,2,5,2,4,0,1,0,3,4,2,1,0,1,2,3,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011132,2,1,5,3,6,1,2,5,1,0,3,2,1,4,3,2,0,0,1,4,4,3,5,1,2,1,2,0,2,3,4,0,1,1,2,2,0,1,3,1,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011133,1,1,1,2,1,4,4,0,2,3,5,1,7,4,2,0,2,1,4,5,1,1,2,5,2,1,2,1,0,3,2,2,0,1,1,2,0,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011134,5,2,1,2,4,2,1,1,1,2,4,4,3,3,2,6,1,2,4,4,2,3,2,1,2,2,3,3,2,0,1,3,1,1,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011135,3,2,3,6,5,4,0,0,1,3,3,4,1,4,1,2,1,0,4,3,1,1,3,0,3,3,2,2,2,3,2,1,0,1,0,0,2,2,1,1,0,1,0,3,0,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011136,5,4,6,1,4,3,0,2,3,2,0,1,3,2,2,0,1,2,2,2,1,1,1,3,1,2,1,3,1,0,3,0,2,2,2,1,2,0,3,1,0,3,1,0,0,0,0,2,1,2,1,1,1,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP011137,4,0,1,3,3,4,2,3,3,0,0,4,5,2,5,1,0,2,1,1,1,3,4,1,4,1,3,2,2,2,0,0,1,1,1,1,1,2,0,1,0,0,0,3,1,1,1,1,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TEMP011138,3,4,4,1,1,1,4,2,3,2,2,4,2,3,0,2,0,5,3,5,4,2,3,1,4,0,3,2,3,2,0,0,2,0,0,1,1,2,1,1,0,0,0,0,0,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
