person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,employee_count,industry_code,sizeband
25064,female,40,household,>=2 >=0 2 0,E00183278,comp_14273,company,4,O,0-4
25065,female,40,household,>=2 >=0 2 0,E00183278,comp_14375,company,204,Q,50-294
25067,female,40,household,>=2 >=0 2 0,E00183278,comp_14376,company,204,Q,50-294
25068,female,40,household,>=2 >=0 2 0,E00183278,comp_13876,company,74,J,50-294
25070,female,40,household,>=2 >=0 2 0,E00183281,comp_10555,company,253,N,250+
25072,female,40,household,1 >=0 2 0,E00183289,comp_14428,company,95,C,50-294
25075,female,40,household,>=2 >=0 2 0,E00183308,comp_10928,company,4,Other,0-4
25076,male,40,household,0 0 1 0,E00062058,comp_10573,company,444,C,250+
25077,male,40,household,0 0 1 0,E00062058,comp_10831,company,4,O,0-4
25078,male,40,household,0 0 1 0,E00062058,comp_11032,company,4,G,0-4
25079,male,40,household,0 0 2 0,E00062059,comp_10581,company,338,G,250+
25080,male,40,household,0 0 1 0,E00062061,comp_10583,company,350,H,250+
25081,male,40,household,0 >=1 2 0,E00062061,comp_10562,company,20,Q,20-49
25082,male,40,household,0 0 2 0,E00062066,comp_10636,company,4,L,0-4
25083,male,40,household,0 0 1 0,E00062067,comp_10959,company,391,C,250+
25084,male,40,household,0 0 2 0,E00062068,comp_11201,company,4,I,0-4
25085,male,40,household,0 0 1 0,E00062068,comp_10866,company,20,Q,20-49
25086,male,40,household,0 0 1 0,E00062069,comp_11057,company,4,G,0-4
25087,male,40,household,0 0 1 0,E00062069,comp_10558,company,385,P,250+
25088,male,40,household,0 0 1 0,E00062070,comp_10568,company,4,Other,0-4
25089,male,40,household,0 >=1 1 0,E00062070,comp_10580,company,341,F,250+
25090,male,40,household,0 0 1 0,E00062309,comp_10558,company,385,P,250+
25091,male,40,household,>=2 >=0 2 0,E00062309,comp_10591,company,49,J,20-49
25093,male,40,household,>=2 >=0 2 0,E00062310,comp_10707,company,4,N,0-4
25094,male,40,household,0 0 1 0,E00062311,comp_10560,company,20,Q,20-49
25095,male,40,household,1 >=0 2 0,E00062311,comp_11160,company,4,I,0-4
25096,male,40,household,0 0 1 0,E00062312,comp_10959,company,391,C,250+
25097,male,40,household,0 0 1 0,E00062312,comp_10581,company,338,G,250+
25098,male,40,household,>=2 >=0 2 0,E00062312,comp_10573,company,444,C,250+
25099,male,40,household,>=2 >=0 1 0,E00062313,comp_10555,company,253,N,250+
25102,male,40,household,0 0 1 0,E00062314,comp_11118,company,4,I,0-4
25103,male,40,household,0 0 1 0,E00062315,comp_10573,company,444,C,250+
25104,male,40,household,>=2 >=0 1 0,E00062315,comp_10558,company,385,P,250+
25105,male,40,household,1 >=0 2 0,E00062316,comp_10551,company,42,L,20-49
25106,male,40,household,1 >=0 1 0,E00062317,comp_10959,company,391,C,250+
25107,male,40,household,0 0 1 0,E00062317,comp_10615,company,33,K,20-49
25108,male,40,household,1 >=0 1 0,E00062318,comp_10558,company,385,P,250+
25110,male,40,household,0 0 1 0,E00062319,comp_14364,company,999,P,250+
25111,male,40,household,0 0 1 0,E00062319,comp_10559,company,874,Q,250+
25112,male,40,household,0 0 2 0,E00062320,comp_10645,company,4,M,0-4
25113,male,40,household,1 >=0 2 0,E00062320,comp_10559,company,874,Q,250+
25114,male,40,household,>=2 >=0 1 0,E00062321,comp_11212,company,4,I,0-4
25115,male,40,household,1 >=0 2 0,E00062321,comp_10573,company,444,C,250+
25116,male,40,household,0 0 1 0,E00062322,comp_10555,company,253,N,250+
25117,male,40,household,0 0 1 0,E00062322,comp_10872,company,20,Q,20-49
25119,male,40,household,1 >=0 1 0,E00062323,comp_13938,company,4,O,0-4
25120,male,40,household,>=2 >=0 >=0 >=0,E00062324,comp_10739,company,4,N,0-4
25121,male,40,household,>=2 >=0 2 0,E00062324,comp_11039,company,4,G,0-4
25122,male,40,household,>=2 >=0 2 0,E00062358,comp_10585,company,406,I,250+
25124,male,40,household,>=2 >=0 1 0,E00062358,comp_10550,company,173,K,50-294
25125,male,40,household,0 0 2 0,E00062359,comp_10581,company,338,G,250+
25126,male,40,household,0 0 1 0,E00062359,comp_10559,company,874,Q,250+
25127,male,40,household,0 >=1 2 0,E00062361,comp_10610,company,4,J,0-4
25128,male,40,household,0 0 1 0,E00062362,comp_14070,company,4,G,0-4
25129,male,40,household,1 >=0 2 0,E00062363,comp_11095,company,4,G,0-4
25130,male,40,household,0 0 2 0,E00062363,comp_10580,company,341,F,250+
25131,male,40,household,0 0 2 0,E00062364,comp_11141,company,4,I,0-4
25132,male,40,household,>=2 >=0 2 0,E00062365,comp_10558,company,385,P,250+
25133,male,40,household,0 0 2 0,E00062365,comp_10581,company,338,G,250+
25134,male,40,household,1 >=0 2 0,E00062368,comp_10585,company,406,I,250+
25135,male,40,household,0 0 1 0,E00062368,comp_10559,company,874,Q,250+
25136,male,40,household,1 >=0 1 0,E00062369,comp_14406,company,10,Other,10-19
25137,male,40,household,0 0 1 0,E00062371,comp_10552,company,203,M,50-294
25138,male,40,household,1 >=0 1 0,E00062372,comp_10861,company,148,Q,50-294
25139,male,40,household,0 >=1 2 0,E00062373,comp_10567,company,173,Other,50-294
25140,male,40,household,0 0 1 0,E00062375,comp_10580,company,341,F,250+
25141,male,40,household,>=2 >=0 >=0 >=0,E00062375,comp_14162,company,49,M,20-49
25142,male,40,household,1 >=0 1 0,E00062376,comp_10567,company,173,Other,50-294
25143,male,40,household,>=2 >=0 2 0,E00062378,comp_10714,company,4,N,0-4
25145,male,40,household,>=2 >=0 2 0,E00104959,comp_14082,company,4,I,0-4
25146,male,40,household,>=2 >=0 >=0 >=0,E00104959,comp_14428,company,95,C,50-294
25147,male,40,household,0 0 2 0,E00104959,comp_14426,company,95,C,50-294
25149,male,40,household,1 >=0 2 0,E00104960,comp_14146,company,5,J,5-9
25152,male,40,household,>=2 >=0 2 0,E00104961,comp_13876,company,74,J,50-294
25154,male,40,household,1 >=0 >=0 >=0,E00104963,comp_14485,company,4,G,0-4
25155,male,40,household,0 0 2 0,E00104963,comp_14468,company,130,F,50-294
25156,male,40,household,0 0 2 0,E00104963,comp_14366,company,89,P,50-294
25157,male,40,household,>=2 >=0 1 0,E00104966,comp_10854,company,20,P,20-49
25158,male,40,household,0 0 2 0,E00104966,comp_13915,company,4,M,0-4
25159,male,40,household,0 0 1 0,E00105048,comp_14377,company,203,Q,50-294
25160,male,40,household,0 0 2 0,E00105048,comp_14176,company,4,M,0-4
25161,male,40,household,0 0 2 0,E00105049,comp_14368,company,20,P,20-49
25162,male,40,household,>=2 >=0 2 0,E00105049,comp_13899,company,19,M,10-19
25163,male,40,household,0 >=0 >=0 >=0,E00105051,comp_14379,company,20,Q,20-49
25164,male,40,household,>=2 >=0 2 0,E00105054,comp_14056,company,4,G,0-4
25165,male,40,household,0 0 1 0,E00105054,comp_14536,company,4,I,0-4
25166,male,40,household,>=2 >=0 2 0,E00105055,comp_14387,company,10,Q,10-19
25167,male,40,household,0 0 2 0,E00105056,comp_14430,company,10,C,10-19
25168,male,40,household,>=2 >=0 2 0,E00105058,comp_14403,company,144,Other,50-294
25169,male,40,household,0 0 2 0,E00105059,comp_14077,company,23,H,20-49
25170,male,40,household,1 >=0 2 0,E00105059,comp_14468,company,130,F,50-294
25171,male,40,household,1 >=0 1 0,E00105101,comp_14156,company,75,L,50-294
25172,male,40,household,>=2 >=0 2 0,E00105102,comp_14366,company,89,P,50-294
25180,male,40,household,0 >=1 2 0,E00105183,comp_14077,company,23,H,20-49
25182,male,40,household,0 >=0 >=0 >=0,E00171869,comp_13876,company,74,J,50-294
25184,male,40,household,0 >=0 >=0 >=0,E00171869,comp_14156,company,75,L,50-294
25185,male,40,household,0 >=0 >=0 >=0,E00171869,comp_14156,company,75,L,50-294
25186,male,40,household,0 >=0 >=0 >=0,E00171869,comp_14375,company,204,Q,50-294
25187,male,40,household,0 >=0 >=0 >=0,E00171869,comp_13931,company,4,O,0-4
25188,male,40,household,0 >=0 >=0 >=0,E00171869,comp_14428,company,95,C,50-294
25189,male,40,household,0 >=0 >=0 >=0,E00171869,comp_10784,company,4,O,0-4
25191,male,40,household,>=2 >=0 1 0,E00171953,comp_14151,company,4,J,0-4
25192,male,40,household,>=2 >=0 2 0,E00171953,comp_14054,company,81,F,50-294
25193,male,40,household,0 0 2 0,E00183224,comp_14065,company,4,G,0-4
25194,male,40,household,0 0 1 0,E00183228,comp_14530,company,5,I,5-9
25195,male,40,household,>=2 >=0 2 0,E00183230,comp_14529,company,5,I,5-9
25196,male,40,household,>=2 >=0 2 0,E00183236,comp_14511,company,34,H,20-49
25197,male,40,household,1 >=0 2 0,E00183236,comp_14403,company,144,Other,50-294
25199,male,40,household,1 >=0 2 0,E00183247,comp_14380,company,20,Q,20-49
25202,male,40,household,>=2 >=0 2 0,E00183254,comp_13899,company,19,M,10-19
25203,male,40,household,>=2 >=0 2 0,E00183254,comp_14378,company,20,Q,20-49
25204,male,40,household,>=2 >=0 2 0,E00183254,comp_14156,company,75,L,50-294
25205,male,40,household,>=2 >=0 2 0,E00183264,comp_14130,company,4,I,0-4
25206,male,40,household,0 0 2 0,E00183264,comp_14008,company,4,Q,0-4
25207,male,40,household,0 0 2 0,E00183264,comp_14378,company,20,Q,20-49
25209,male,40,household,0 0 1 0,E00183264,comp_13918,company,1,M,0-4
25210,male,40,household,0 0 2 0,E00183277,comp_13887,company,3,K,0-4
25211,male,40,household,0 0 2 0,E00183277,comp_14367,company,88,P,50-294
25213,male,40,household,1 >=0 2 0,E00183278,comp_14375,company,204,Q,50-294
25214,male,40,household,1 >=0 2 0,E00183278,comp_14249,company,4,O,0-4
25217,male,40,household,>=2 >=0 2 0,E00183278,comp_14394,company,5,Q,5-9
25218,male,40,household,1 >=0 1 0,E00183281,comp_14377,company,203,Q,50-294
25220,male,40,household,>=2 >=0 2 0,E00183281,comp_14388,company,10,Q,10-19
25221,male,40,household,>=2 >=0 2 0,E00183289,comp_14366,company,89,P,50-294
25222,male,40,household,1 >=0 2 0,E00183308,comp_14427,company,95,C,50-294
25224,female,41,household,0 0 1 0,E00062058,comp_10581,company,338,G,250+
25225,female,41,household,0 0 2 0,E00062059,comp_10786,company,4,O,0-4
25226,female,41,household,0 0 2 0,E00062059,comp_10591,company,49,J,20-49
25227,female,41,household,0 0 1 0,E00062059,comp_10865,company,20,Q,20-49
25228,female,41,household,0 >=1 2 0,E00062061,comp_11010,company,10,F,10-19
25229,female,41,household,>=2 >=0 2 0,E00062061,comp_11099,company,4,G,0-4
25230,female,41,household,1 >=0 2 0,E00062061,comp_10552,company,203,M,50-294
25231,female,41,household,1 >=0 2 0,E00062061,comp_10853,company,317,P,250+
25232,female,41,household,0 0 2 0,E00062066,comp_11106,company,320,H,250+
25233,female,41,household,0 0 2 0,E00062066,comp_10573,company,444,C,250+
25235,female,41,household,0 0 1 0,E00062066,comp_10831,company,4,O,0-4
25236,female,41,household,>=2 >=0 2 0,E00062066,comp_10816,company,4,O,0-4
25237,female,41,household,>=2 >=0 1 0,E00062067,comp_10552,company,203,M,50-294
25238,female,41,household,>=2 >=0 2 0,E00062067,comp_11112,company,4,H,0-4
25239,female,41,household,>=2 >=0 1 0,E00062067,comp_11096,company,4,G,0-4
25240,female,41,household,0 0 1 0,E00062067,comp_11009,company,283,F,250+
25242,female,41,household,0 0 1 0,E00062068,comp_10615,company,33,K,20-49
25243,female,41,household,0 >=1 2 0,E00062068,comp_10887,company,10,Q,10-19
25244,female,41,household,0 0 2 0,E00062068,comp_10959,company,391,C,250+
25245,female,41,household,1 >=0 2 0,E00062069,comp_10822,company,4,O,0-4
25246,female,41,household,1 >=0 1 0,E00062069,comp_10819,company,4,O,0-4
25247,female,41,household,1 >=0 >=0 >=0,E00062069,comp_10873,company,20,Q,20-49
25248,female,41,household,0 0 2 0,E00062070,comp_10581,company,338,G,250+
25249,female,41,household,0 0 1 0,E00062070,comp_11106,company,320,H,250+
25250,female,41,household,>=2 >=0 1 0,E00062070,comp_11063,company,4,G,0-4
25251,female,41,household,0 0 2 0,E00062070,comp_10581,company,338,G,250+
25253,female,41,household,0 0 1 0,E00062070,comp_10573,company,444,C,250+
25254,female,41,household,0 0 2 0,E00062309,comp_10580,company,341,F,250+
25255,female,41,household,>=2 >=0 2 0,E00062309,comp_10857,company,4,P,0-4
25256,female,41,household,0 >=1 1 0,E00062309,comp_10853,company,317,P,250+
25257,female,41,household,0 >=1 1 0,E00062310,comp_11009,company,283,F,250+
25258,female,41,household,1 >=0 2 0,E00062310,comp_10614,company,33,K,20-49
25259,female,41,household,>=2 >=0 >=0 >=0,E00062310,comp_10552,company,203,M,50-294
25260,female,41,household,0 >=1 2 0,E00062310,comp_10548,company,236,J,50-294
25261,female,41,household,0 >=1 2 0,E00062311,comp_10567,company,173,Other,50-294
25262,female,41,household,0 0 2 0,E00062311,comp_10855,company,20,P,20-49
25263,female,41,household,0 0 1 0,E00062311,comp_10552,company,203,M,50-294
25264,female,41,household,0 >=0 >=0 >=0,E00062311,comp_10747,company,4,N,0-4
25265,female,41,household,0 0 1 0,E00062312,comp_11106,company,320,H,250+
25266,female,41,household,1 >=0 2 0,E00062312,comp_10555,company,253,N,250+
25267,female,41,household,1 >=0 2 0,E00062312,comp_11003,company,5,E,5-9
25268,female,41,household,0 >=1 1 0,E00062313,comp_10548,company,236,J,50-294
25269,female,41,household,1 >=0 1 0,E00062313,comp_11005,company,4,E,0-4
25270,female,41,household,0 0 2 0,E00062313,comp_10937,company,4,Other,0-4
25271,female,41,household,0 0 2 0,E00062313,comp_11158,company,4,I,0-4
25272,female,41,household,>=2 >=0 2 0,E00062314,comp_10959,company,391,C,250+
25274,female,41,household,0 0 1 0,E00062314,comp_14376,company,204,Q,50-294
25275,female,41,household,0 0 1 0,E00062314,comp_11024,company,4,G,0-4
25276,female,41,household,>=2 >=0 2 0,E00062315,comp_10853,company,317,P,250+
25278,female,41,household,0 0 2 0,E00062315,comp_11025,company,4,G,0-4
25279,female,41,household,>=2 >=0 >=0 >=0,E00062315,comp_10547,company,8,A,5-9
25280,female,41,household,1 >=0 2 0,E00062315,comp_10583,company,350,H,250+
25282,female,41,household,1 >=0 2 0,E00062316,comp_11158,company,4,I,0-4
25283,female,41,household,0 0 1 0,E00062316,comp_10853,company,317,P,250+
25284,female,41,household,>=2 >=0 1 0,E00062316,comp_10874,company,20,Q,20-49
25285,female,41,household,1 >=0 2 0,E00062317,comp_11106,company,320,H,250+
25287,female,41,household,1 >=0 2 0,E00062317,comp_10879,company,10,Q,10-19
25288,female,41,household,0 0 1 0,E00062317,comp_11198,company,4,I,0-4
25289,female,41,household,0 0 2 0,E00062318,comp_10861,company,148,Q,50-294
25293,female,41,household,0 0 2 0,E00062319,comp_10599,company,4,J,0-4
25294,female,41,household,1 >=0 2 0,E00062319,comp_10865,company,20,Q,20-49
25295,female,41,household,0 0 1 0,E00062319,comp_10952,company,4,Other,0-4
25296,female,41,household,>=2 >=0 1 0,E00062320,comp_10853,company,317,P,250+
25297,female,41,household,1 >=0 >=0 >=0,E00062320,comp_10853,company,317,P,250+
25298,female,41,household,0 0 1 0,E00062320,comp_14323,company,4,O,0-4
25299,female,41,household,>=2 >=0 1 0,E00062321,comp_11004,company,5,E,5-9
25300,female,41,household,>=2 >=0 1 0,E00062321,comp_11092,company,4,G,0-4
25301,female,41,household,>=2 >=0 2 0,E00062321,comp_11144,company,4,I,0-4
25303,female,41,household,1 >=0 2 0,E00062322,comp_10560,company,20,Q,20-49
25304,female,41,household,0 0 2 0,E00062322,comp_10947,company,4,Other,0-4
25305,female,41,household,0 0 2 0,E00062322,comp_10878,company,10,Q,10-19
25306,female,41,household,1 >=0 >=0 >=0,E00062322,comp_11061,company,4,G,0-4
25307,female,41,household,0 0 2 0,E00062322,comp_10863,company,20,Q,20-49
25308,female,41,household,1 >=0 2 0,E00062323,comp_14027,company,4,Other,0-4
25309,female,41,household,1 >=0 2 0,E00062323,comp_10573,company,444,C,250+
25311,female,41,household,>=2 >=0 2 0,E00062324,comp_10555,company,253,N,250+
25312,female,41,household,>=2 >=0 1 0,E00062324,comp_10581,company,338,G,250+
25313,female,41,household,0 0 2 0,E00062324,comp_10684,company,4,M,0-4
25314,female,41,household,>=2 >=0 2 0,E00062358,comp_10717,company,4,N,0-4
25315,female,41,household,0 >=0 >=0 >=0,E00062358,comp_10558,company,385,P,250+
25316,female,41,household,>=2 >=0 2 0,E00062358,comp_11104,company,4,G,0-4
25317,female,41,household,1 >=0 1 0,E00062358,comp_10885,company,10,Q,10-19
25318,female,41,household,0 0 1 0,E00062358,comp_10551,company,42,L,20-49
25319,female,41,household,0 >=0 >=0 >=0,E00062358,comp_10853,company,317,P,250+
25320,female,41,household,0 0 2 0,E00062359,comp_10853,company,317,P,250+
25321,female,41,household,0 0 2 0,E00062359,comp_10581,company,338,G,250+
25322,female,41,household,0 0 1 0,E00062359,comp_10583,company,350,H,250+
25323,female,41,household,0 0 2 0,E00062359,comp_14154,company,105,K,50-294
25324,female,41,household,1 >=0 2 0,E00062360,comp_10904,company,5,Q,5-9
25325,female,41,household,1 >=0 2 0,E00062360,comp_11124,company,4,I,0-4
25326,female,41,household,>=2 >=0 2 0,E00062360,comp_11037,company,4,G,0-4
25327,female,41,household,0 0 2 0,E00062360,comp_10751,company,4,N,0-4
25328,female,41,household,0 0 2 0,E00062361,comp_10732,company,4,N,0-4
25330,female,41,household,1 >=0 2 0,E00062361,comp_10605,company,4,J,0-4
25331,female,41,household,0 >=1 1 0,E00062362,comp_10558,company,385,P,250+
25332,female,41,household,0 0 2 0,E00062362,comp_10583,company,350,H,250+
25333,female,41,household,1 >=0 2 0,E00062362,comp_10573,company,444,C,250+
25334,female,41,household,0 0 2 0,E00062363,comp_10861,company,148,Q,50-294
25336,female,41,household,0 0 2 0,E00062363,comp_10553,company,4,M,0-4
25337,female,41,household,1 >=0 2 0,E00062363,comp_10614,company,33,K,20-49
25338,female,41,household,0 0 1 0,E00062364,comp_10581,company,338,G,250+
25339,female,41,household,1 >=0 2 0,E00062364,comp_10550,company,173,K,50-294
25340,female,41,household,0 0 1 0,E00062364,comp_10590,company,49,J,20-49
25341,female,41,household,0 0 1 0,E00062364,comp_10581,company,338,G,250+
25342,female,41,household,0 0 1 0,E00062365,comp_10818,company,4,O,0-4
25343,female,41,household,0 0 1 0,E00062365,comp_10874,company,20,Q,20-49
25344,female,41,household,>=2 >=0 2 0,E00062365,comp_10959,company,391,C,250+
25345,female,41,household,0 0 2 0,E00062366,comp_10844,company,4,O,0-4
25346,female,41,household,1 >=0 2 0,E00062366,comp_10567,company,173,Other,50-294
25347,female,41,household,0 0 1 0,E00062366,comp_10573,company,444,C,250+
25348,female,41,household,0 0 1 0,E00062367,comp_10679,company,4,M,0-4
25349,female,41,household,0 0 1 0,E00062367,comp_14522,company,10,I,10-19
25350,female,41,household,1 >=0 2 0,E00062368,comp_11141,company,4,I,0-4
25351,female,41,household,>=2 >=0 2 0,E00062368,comp_10613,company,34,K,20-49
25352,female,41,household,1 >=0 1 0,E00062368,comp_10581,company,338,G,250+
25353,female,41,household,0 >=1 2 0,E00062368,comp_11047,company,4,G,0-4
25354,female,41,household,>=2 >=0 2 0,E00062369,comp_10705,company,4,N,0-4
25355,female,41,household,1 >=0 2 0,E00062369,comp_10947,company,4,Other,0-4
25356,female,41,household,>=2 >=0 2 0,E00062369,comp_11106,company,320,H,250+
25357,female,41,household,>=2 >=0 2 0,E00062369,comp_10627,company,4,K,0-4
25358,female,41,household,1 >=0 2 0,E00062370,comp_11156,company,4,I,0-4
25359,female,41,household,>=2 >=0 1 0,E00062370,comp_10583,company,350,H,250+
25360,female,41,household,>=2 >=0 1 0,E00062370,comp_10568,company,4,Other,0-4
25361,female,41,household,>=2 >=0 2 0,E00062370,comp_14142,company,117,J,50-294
25362,female,41,household,1 >=0 2 0,E00062370,comp_11200,company,4,I,0-4
25363,female,41,household,0 0 1 0,E00062370,comp_14058,company,4,G,0-4
25364,female,41,household,1 >=0 1 0,E00062371,comp_14376,company,204,Q,50-294
25365,female,41,household,1 >=0 2 0,E00062371,comp_11035,company,4,G,0-4
25366,female,41,household,1 >=0 1 0,E00062371,comp_11106,company,320,H,250+
25367,female,41,household,>=2 >=0 1 0,E00062372,comp_10900,company,5,Q,5-9
25368,female,41,household,0 0 2 0,E00062372,comp_10812,company,4,O,0-4
25369,female,41,household,1 >=0 2 0,E00062372,comp_11176,company,4,I,0-4
25370,female,41,household,>=2 >=0 2 0,E00062373,comp_10573,company,444,C,250+
25371,female,41,household,1 >=0 2 0,E00062373,comp_10853,company,317,P,250+
25372,female,41,household,0 0 2 0,E00062373,comp_10876,company,10,Q,10-19
25373,female,41,household,0 0 2 0,E00062373,comp_10840,company,4,O,0-4
25374,female,41,household,1 >=0 1 0,E00062374,comp_11009,company,283,F,250+
25375,female,41,household,1 >=0 2 0,E00062374,comp_11061,company,4,G,0-4
25376,female,41,household,0 >=1 1 0,E00062374,comp_14512,company,34,H,20-49
25377,female,41,household,0 0 2 0,E00062375,comp_10583,company,350,H,250+
25379,female,41,household,0 0 2 0,E00062375,comp_10870,company,20,Q,20-49
25380,female,41,household,0 0 2 0,E00062376,comp_10772,company,4,O,0-4
25381,female,41,household,>=2 >=0 2 0,E00062376,comp_10939,company,4,Other,0-4
25382,female,41,household,0 0 2 0,E00062376,comp_10552,company,203,M,50-294
25383,female,41,household,1 >=0 1 0,E00062377,comp_10880,company,10,Q,10-19
25385,female,41,household,1 >=0 2 0,E00062377,comp_10581,company,338,G,250+
25386,female,41,household,0 0 1 0,E00062378,comp_11100,company,4,G,0-4
25387,female,41,household,0 0 2 0,E00062378,comp_14468,company,130,F,50-294
25388,female,41,household,0 0 2 0,E00062378,comp_10836,company,4,O,0-4
25389,female,41,household,1 >=0 2 0,E00062378,comp_10583,company,350,H,250+
25390,female,41,household,0 0 2 0,E00104959,comp_13983,company,4,Q,0-4
25391,female,41,household,0 >=1 2 0,E00104959,comp_14377,company,203,Q,50-294
25393,female,41,household,0 0 2 0,E00104959,comp_10580,company,341,F,250+
25396,female,41,household,0 0 1 0,E00104959,comp_14140,company,17,A,10-19
25397,female,41,household,1 >=0 2 0,E00104959,comp_14370,company,20,P,20-49
25399,female,41,household,1 >=0 2 0,E00104960,comp_10850,company,4,O,0-4
25402,female,41,household,1 >=0 2 0,E00104960,comp_13998,company,4,Q,0-4
25404,female,41,household,>=2 >=0 2 0,E00104960,comp_14054,company,81,F,50-294
25406,female,41,household,0 0 1 0,E00104961,comp_14103,company,4,I,0-4
25410,female,41,household,1 >=0 1 0,E00104961,comp_14428,company,95,C,50-294
25412,female,41,household,1 >=0 1 0,E00104962,comp_14215,company,4,N,0-4
25415,female,41,household,0 >=1 2 0,E00104963,comp_14171,company,19,M,10-19
25417,female,41,household,1 >=0 1 0,E00104963,comp_14427,company,95,C,50-294
25418,female,41,household,0 0 1 0,E00104966,comp_14377,company,203,Q,50-294
25420,female,41,household,0 0 2 0,E00104966,comp_14170,company,19,M,10-19
25423,female,41,household,>=2 >=0 2 0,E00105048,comp_14403,company,144,Other,50-294
25424,female,41,household,>=2 >=0 2 0,E00105048,comp_14384,company,10,Q,10-19
25425,female,41,household,0 0 2 0,E00105048,comp_14018,company,4,Other,0-4
25426,female,41,household,0 >=1 2 0,E00105048,comp_14376,company,204,Q,50-294
25427,female,41,household,>=2 >=0 2 0,E00105048,comp_14403,company,144,Other,50-294
25428,female,41,household,1 >=0 2 0,E00105048,comp_10959,company,391,C,250+
25429,female,41,household,1 >=0 2 0,E00105049,comp_14099,company,4,I,0-4
25431,female,41,household,>=2 >=0 2 0,E00105049,comp_14154,company,105,K,50-294
25432,female,41,household,>=2 >=0 2 0,E00105049,comp_13898,company,19,M,10-19
25433,female,41,household,1 >=0 2 0,E00105049,comp_14365,company,89,P,50-294
25434,female,41,household,>=2 >=0 2 0,E00105051,comp_14377,company,203,Q,50-294
25435,female,41,household,0 0 2 0,E00105053,comp_14156,company,75,L,50-294
25436,female,41,household,0 0 1 0,E00105053,comp_14164,company,49,M,20-49
25437,female,41,household,0 0 2 0,E00105054,comp_14154,company,105,K,50-294
25438,female,41,household,0 0 1 0,E00105054,comp_14367,company,88,P,50-294
25439,female,41,household,>=2 >=0 2 0,E00105054,comp_14329,company,4,O,0-4
25441,female,41,household,1 >=0 >=0 >=0,E00105055,comp_14142,company,117,J,50-294
25442,female,41,household,0 >=1 2 0,E00105056,comp_14163,company,49,M,20-49
25445,female,41,household,1 >=0 2 0,E00105058,comp_14418,company,4,Other,0-4
25448,female,41,household,>=2 >=0 2 0,E00105058,comp_14428,company,95,C,50-294
25449,female,41,household,>=2 >=0 2 0,E00105059,comp_13957,company,200,P,50-294
25450,female,41,household,1 >=0 2 0,E00105059,comp_10573,company,444,C,250+
25452,female,41,household,>=2 >=0 2 0,E00105059,comp_14369,company,20,P,20-49
25453,female,41,household,0 0 2 0,E00105059,comp_14163,company,49,M,20-49
25455,female,41,household,0 0 2 0,E00105061,comp_13964,company,4,Q,0-4
25456,female,41,household,0 0 1 0,E00105075,comp_13932,company,4,O,0-4
25457,female,41,household,0 0 1 0,E00105077,comp_14534,company,5,I,5-9
25458,female,41,household,1 >=0 1 0,E00105077,comp_14376,company,204,Q,50-294
25459,female,41,household,>=2 >=0 2 0,E00105077,comp_14142,company,117,J,50-294
25461,female,41,household,0 0 1 0,E00105080,comp_14430,company,10,C,10-19
25462,female,41,household,>=2 >=0 2 0,E00105080,comp_14376,company,204,Q,50-294
25464,female,41,household,>=2 >=0 2 0,E00105101,comp_14375,company,204,Q,50-294
25465,female,41,household,0 0 2 0,E00105101,comp_14405,company,10,Other,10-19
25466,female,41,household,0 0 2 0,E00105101,comp_14471,company,5,F,5-9
25467,female,41,household,0 0 2 0,E00105102,comp_14377,company,203,Q,50-294
25470,female,41,household,>=2 >=0 2 0,E00105104,comp_10834,company,4,O,0-4
25471,female,41,household,1 >=0 2 0,E00105104,comp_14142,company,117,J,50-294
25476,female,41,household,0 0 2 0,E00105106,comp_10583,company,350,H,250+
25478,female,41,household,0 0 2 0,E00105106,comp_14403,company,144,Other,50-294
25480,female,41,household,1 >=0 2 0,E00105107,comp_13960,company,20,P,20-49
25481,female,41,household,0 0 2 0,E00105107,comp_13960,company,20,P,20-49
25484,female,41,household,>=2 >=0 2 0,E00105107,comp_14496,company,4,G,0-4
25487,female,41,household,>=2 >=0 2 0,E00105108,comp_14311,company,4,O,0-4
25488,female,41,household,1 >=0 2 0,E00105108,comp_10581,company,338,G,250+
25489,female,41,household,>=2 >=0 2 0,E00105108,comp_13921,company,4,N,0-4
25490,female,41,household,>=2 >=0 2 0,E00105108,comp_14074,company,4,G,0-4
25491,female,41,household,0 >=0 >=0 >=0,E00105109,comp_14154,company,105,K,50-294
25494,female,41,household,0 0 2 0,E00105109,comp_13933,company,4,O,0-4
25495,female,41,household,>=2 >=0 2 0,E00105183,comp_14427,company,95,C,50-294
25496,female,41,household,1 >=0 2 0,E00105183,comp_14525,company,10,I,10-19
25497,female,41,household,0 0 2 0,E00105183,comp_14364,company,999,P,250+
25498,female,41,household,>=2 >=0 2 0,E00105184,comp_14176,company,4,M,0-4
25500,female,41,household,>=2 >=0 2 0,E00105184,comp_14419,company,4,Other,0-4
25501,female,41,household,0 0 1 0,E00105186,comp_14042,company,52,C,50-294
25502,female,41,household,1 >=0 2 0,E00105186,comp_14165,company,19,M,10-19
25503,female,41,household,0 0 2 0,E00171797,comp_13931,company,4,O,0-4
25505,female,41,household,0 >=1 2 0,E00171797,comp_14367,company,88,P,50-294
25506,female,41,household,>=2 >=0 2 0,E00171870,comp_14008,company,4,Q,0-4
