person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,is_residence,n_students
12337,female,21,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
12338,female,21,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
12339,female,21,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
12340,female,21,household,0 >=1 2 0,E00105048,Durham University,university,False,19025
12341,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12342,female,21,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
12343,female,21,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
12344,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12345,female,21,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
12346,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12347,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12348,female,21,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
12349,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12350,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12351,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12352,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12353,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12354,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12355,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12356,female,21,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
12357,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12358,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12359,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12360,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12361,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12362,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12363,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12364,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12365,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12366,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12367,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12368,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12369,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12370,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12371,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12372,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12373,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12374,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12375,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12376,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12377,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12378,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12379,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12380,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12381,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12382,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12383,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12384,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12385,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12386,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12387,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12388,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12389,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12390,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12391,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12392,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12393,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12394,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12395,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12396,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12397,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12398,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12399,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12400,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12401,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12402,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12403,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12404,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12405,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12406,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12407,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12408,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12409,female,21,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
12410,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12411,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12412,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12413,female,21,student_dorms,,E00105051,Durham University,university,False,19025
12414,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12415,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12416,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12417,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12418,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12419,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12420,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12421,female,21,student_dorms,,E00105051,Durham University,university,False,19025
12422,female,21,household,0 >=1 2 0,E00105051,Durham University,university,False,19025
12423,female,21,student_dorms,,E00105051,Durham University,university,False,19025
12424,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12425,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12426,female,21,household,>=2 >=0 2 0,E00105051,Durham University,university,False,19025
12427,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12428,female,21,student_dorms,,E00105051,Durham University,university,False,19025
12429,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12430,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12431,female,21,household,0 >=1 2 0,E00105051,Durham University,university,False,19025
12432,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12433,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12434,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12435,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12436,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12437,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12438,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12439,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12440,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12441,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12442,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12443,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12444,female,21,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
12445,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12446,female,21,household,0 >=1 1 0,E00105053,Durham University,university,False,19025
12447,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12448,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12449,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12450,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12451,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12452,female,21,household,1 >=0 >=0 >=0,E00105053,Durham University,university,False,19025
12453,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12454,female,21,household,>=2 >=0 >=0 >=0,E00105053,Durham University,university,False,19025
12455,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12456,female,21,household,0 >=1 2 0,E00105053,Durham University,university,False,19025
12457,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12458,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12459,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12460,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12461,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12462,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12463,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12464,female,21,household,1 >=0 >=0 >=0,E00105053,Durham University,university,False,19025
12465,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12466,female,21,household,0 >=1 2 0,E00105053,Durham University,university,False,19025
12467,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12468,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12469,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12470,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12471,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12472,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12473,female,21,household,0 >=1 2 0,E00105053,Durham University,university,False,19025
12474,female,21,household,0 >=1 1 0,E00105053,Durham University,university,False,19025
12475,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12476,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12477,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12478,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12479,female,21,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
12480,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12481,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12482,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12483,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12484,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12485,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12486,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12487,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12488,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12489,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12490,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12491,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12492,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12493,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12494,female,21,household,0 >=1 1 0,E00105054,Durham University,university,False,19025
12495,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12496,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12497,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12498,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12499,female,21,household,0 >=1 1 0,E00105054,Durham University,university,False,19025
12500,female,21,student_dorms,,E00105054,Durham University,university,False,19025
12501,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12502,female,21,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
12503,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12504,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12505,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12506,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12507,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12508,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12509,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12510,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12511,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12512,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12513,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12514,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12515,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12516,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12517,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12518,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12519,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12520,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12521,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12522,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12523,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12524,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12525,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12526,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12527,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12528,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12529,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12530,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12531,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12532,female,21,household,0 >=1 1 0,E00105055,Durham University,university,False,19025
12533,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12534,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12535,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12536,female,21,student_dorms,,E00105055,Durham University,university,False,19025
12537,female,21,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
12538,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12539,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12540,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12541,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12542,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12543,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12544,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12545,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12546,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12547,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12548,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12549,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12550,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12551,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12552,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12553,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12554,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12555,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12556,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12557,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12558,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12559,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12560,female,21,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
12561,female,21,household,0 >=1 2 0,E00105058,Durham University,university,False,19025
12562,female,21,household,0 >=1 2 0,E00105058,Durham University,university,False,19025
12563,female,21,household,0 >=1 2 0,E00105058,Durham University,university,False,19025
12564,female,21,household,0 >=1 2 0,E00105058,Durham University,university,False,19025
12565,female,21,household,0 >=1 2 0,E00105059,Durham University,university,False,19025
12566,female,21,household,0 >=1 2 0,E00105059,Durham University,university,False,19025
12567,female,21,household,0 >=1 1 0,E00105059,Durham University,university,False,19025
12568,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12569,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12570,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12571,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12572,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12573,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12574,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12575,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12576,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12577,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12578,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12579,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12580,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12581,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12582,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12583,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12584,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12585,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12586,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12587,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12588,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12589,female,21,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
12590,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12591,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12592,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12593,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12594,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12595,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12596,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12597,female,21,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
12598,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12599,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12600,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12601,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12602,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12603,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12604,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12605,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12606,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12607,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12608,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12609,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12610,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12611,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12612,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12613,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12614,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12615,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12616,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12617,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12618,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12619,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12620,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12621,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12622,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12623,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12624,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12625,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12626,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12627,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12628,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12629,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12630,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12631,female,21,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
12632,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12633,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12634,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12635,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12636,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12637,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12638,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12639,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12640,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12641,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12642,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12643,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12644,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12645,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12646,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12647,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12648,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12649,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12650,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12651,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12652,female,21,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
12653,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12654,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12655,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12656,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12657,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12658,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12659,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12660,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12661,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12662,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12663,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12664,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12665,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12666,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12667,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12668,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12669,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12670,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12671,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12672,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12673,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12674,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12675,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12676,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12677,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12678,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12679,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12680,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12681,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12682,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12683,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12684,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12685,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12686,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12687,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12688,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12689,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12690,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12691,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12692,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12693,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12694,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12695,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12696,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12697,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12698,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12699,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12700,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12701,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12702,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12703,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12704,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12705,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12706,female,21,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
12707,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12708,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12709,female,21,household,>=2 >=0 >=0 >=0,E00105080,Durham University,university,False,19025
12710,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12711,female,21,household,1 >=0 2 0,E00105080,Durham University,university,False,19025
12712,female,21,household,0 >=0 0 0,E00105080,Durham University,university,False,19025
12713,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12714,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12715,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12716,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12717,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12718,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12719,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12720,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12721,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12722,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12723,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12724,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12725,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12726,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12727,female,21,student_dorms,,E00105080,Durham University,university,False,19025
12728,female,21,student_dorms,,E00105080,Durham University,university,False,19025
